Symbol,Date,Close,Open,Bid,Ask,Last,Volume,AvgVolume,VolumeFirstMinute
QRTEP,2021-01-13 18:21:00,99.7,99.9,99.71,99.71,99.71,,1.28,
QRTEP,2021-01-13 18:22:00,99.7,99.9,99.71,99.71,99.71,,1.28,
QRTEP,2021-01-13 18:23:00,99.7,99.9,99.71,99.71,99.71,,1.28,
QRTEP,2021-01-13 18:24:00,99.7,99.9,99.71,99.71,99.71,,1.28,
QRTEP,2021-01-13 18:25:00,99.7,99.9,99.81,99.81,99.81,3,1.28,
QRTEP,2021-01-13 18:26:00,99.7,99.9,99.81,99.81,99.81,,1.28,
QRTEP,2021-01-13 18:27:00,99.7,99.9,99.81,99.81,99.81,,1.28,
QRTEP,2021-01-13 18:28:00,99.7,99.9,99.81,99.81,99.81,,1.28,
QRTEP,2021-01-13 18:29:00,99.7,99.9,99.81,99.81,99.81,,1.28,
QRTEP,2021-01-13 18:30:00,99.7,99.9,99.81,99.81,99.81,,1.28,
QRTEP,2021-01-13 18:31:00,99.7,99.9,99.81,99.81,99.81,,1.28,
QRTEP,2021-01-13 18:32:00,99.7,99.9,99.81,99.81,99.81,,1.28,
QRTEP,2021-01-13 18:33:00,99.7,99.9,99.81,99.81,99.81,,1.28,
QRTEP,2021-01-13 18:34:00,99.7,99.9,99.81,99.81,99.81,,1.28,
QRTEP,2021-01-13 18:35:00,99.7,99.9,99.81,99.81,99.81,,1.28,
QRTEP,2021-01-13 18:36:00,99.7,99.9,99.81,99.81,99.81,,1.28,
QRTEP,2021-01-13 18:37:00,99.7,99.9,99.81,99.81,99.81,,1.28,
QRTEP,2021-01-13 18:38:00,99.7,99.9,99.81,99.81,99.81,,1.28,
QRTEP,2021-01-13 18:39:00,99.7,99.9,99.81,99.81,99.81,,1.28,
QRTEP,2021-01-13 18:40:00,99.7,99.9,99.81,99.81,99.81,,1.28,
QRTEP,2021-01-13 18:41:00,99.7,99.9,99.81,99.81,99.81,,1.28,
QRTEP,2021-01-13 18:42:00,99.7,99.9,99.84,99.84,99.84,1,1.28,
QRTEP,2021-01-13 18:43:00,99.7,99.9,99.84,99.84,99.84,,1.28,
QRTEP,2021-01-13 18:44:00,99.7,99.9,99.84,99.84,99.84,,1.28,
QRTEP,2021-01-13 18:45:00,99.7,99.9,99.84,99.84,99.84,,1.28,
QRTEP,2021-01-13 18:46:00,99.7,99.9,99.84,99.84,99.84,,1.28,
